B0,B1,B2,B3,ConKingdom,Habitat,OriginalTraitName,Rsqu,aic,aicc,bic,id
0.040700595535860966,0.011136076297470375,-0.0006135627691717729,1.111145424914018e-05,Plantae,freshwater,respiration / specific growth rate,0.5131825851357388,-51.59829981321347,-38.26496647988014,-51.28053364649413,371
-0.02181038596571698,0.03405277535771698,-0.000970975876708918,1.83417803219424e-06,Plantae,freshwater,gross photosynthesis / specific growth rate,0.8617396060098967,-45.38575814028332,-32.052424806949986,-45.06799197356398,372
0.009148780085290116,0.018853711062861288,-0.0010660167343065044,2.1774659585782224e-05,Plantae,freshwater,respiration / specific growth rate,0.8753748533292399,-50.04158634130346,-36.70825300797012,-49.72382017458411,373
0.10579982404625829,0.001980249932583889,-7.030511849507193e-05,3.5214460274048306e-06,Plantae,freshwater,respiration / specific growth rate,0.3757111115723858,-40.91428255426603,-27.580949220932695,-40.596516387546686,374
0.07825997433916049,0.0160724827585224,-0.0004204386750688093,4.887915273334178e-07,Plantae,freshwater,respiration / specific growth rate,0.34219917628978924,-38.694631935587964,-25.361298602254628,-38.37686576886862,375
-0.3045423468171277,0.5367306427505946,-0.004402587966724169,-0.0001490856630996594,Plantae,terrestrial,net photosynthesis,0.9853432299606796,-16.01077077810158,-6.0107707781015804,-15.221872468756702,376
-41.71571250621001,5.016505102892879,-0.1417393926752129,0.0011377730745021299,Plantae,terrestrial,net co2 assimilation rate,0.9990829637110323,-29.729339865236,-19.729339865236,-28.94044155589112,377
-6.570785606793224,0.8163018336408907,-0.026405575871066914,0.00025734973987491164,Plantae,terrestrial,net photosynthesis,0.9667435223661188,-34.284879478402665,-20.95154614506933,-33.96711331168332,378
-0.735795969918176,0.166902868992535,-0.006322605505725635,6.727669376662714e-05,Plantae,terrestrial,net photosynthesis,0.9539921557914031,-50.20717853687425,-40.20717853687425,-49.41828022752937,379
0.6716947198265203,-0.05827106181304665,0.0053034372145591485,-4.125716502117957e-05,Plantae,terrestrial,dark respiration,0.9637055582038455,-57.95675436674372,-55.95675436674372,-53.08125106727092,380
92.81312311155261,-13.718916781507993,0.7500640238814441,-0.01045847615079059,Plantae,terrestrial,co2 and light saturated rates of gross photosynthesis,0.9255772606824935,75.92760546841569,78.78474832555855,79.70536138508146,381
0.5459593850433258,0.19956805610547587,0.002265300908291514,-0.0002060280233260956,Plantae,terrestrial,net photosynthesis,0.9858904706966239,-30.88338582603827,-17.550052492704936,-30.565619659318926,382
1.1849394377845173,0.07638599209465327,0.0015810573921319164,-7.657951238144103e-05,Plantae,terrestrial,net photosynthesis,0.9916149826688635,-55.69189272425576,-49.97760700997004,-53.75226612510376,383
1.6744245227503018,0.014604566612907384,0.005536816022079792,-0.0001207499905502635,Plantae,terrestrial,net photosynthesis,0.9717560832501297,-50.66755946329915,-46.223115018854706,-48.111330144838114,384
1.6872471607082544,0.025128345346170172,0.00611725028631962,-0.00012101040375126668,Plantae,terrestrial,net photosynthesis,0.976444889478965,-50.29866656181221,-45.85422211736777,-47.742437243351176,385
64.30182858762713,-8.115650848094614,0.4834444691319386,-0.007486312235000348,Plantae,terrestrial,photosynthesis,0.9669019935931774,14.163524652545624,27.496857985878957,14.481290819264967,386
387.16060305189706,-33.80767678593534,1.1031282041515456,-0.011479009968023557,Plantae,terrestrial,photosynthesis,0.9730219226460147,27.237026347358533,35.23702634735854,28.447366719334717,387
15.409944248735352,-2.831485065014604,0.23535905076789776,-0.0036195642629521137,Plantae,terrestrial,net co2 assimilation rate,0.9850145500816289,18.712625141839773,32.04595847517311,19.030391308559118,388
90.8198759474343,-8.539583102898115,0.3248756826086984,-0.004126826628478744,Plantae,terrestrial,net photosynthesis,0.9985352043966765,-58.48833850532445,-54.851974868960816,-55.39798361636532,389
1.484469795200083,-0.3241278879114923,0.04348604431400906,-0.0010342377157187524,Plantae,marine,"net photosynthesis, oxygen evolved",0.8618023022770407,-3.806216484152312,9.527116849181022,-3.488450317432969,390
19.700002143362077,-5.332330704797113,0.620991350267052,-0.011232323308172983,Plantae,freshwater,log gross photosynthesis activity,0.9778945266670133,35.30903189747259,48.64236523080593,35.62679806419194,391
